Node_index  Parent_index  cost
7656             4970              0
7657             4970              0
7658             4971              0
7659             4971              0
7660             4972              0
7661             4972              0
7662             4973              0
7663             4973              0
7664             4974              0
7665             4975              0
7666             4975              0
7667             4976              0
7668             4976              0
7669             4977              0
7670             4977              0
7671             4978              0
7672             4978              0
7673             4979              0
7674             4979              0
7675             4980              0
7676             4980              0
7677             4981              0
7678             4981              0
7679             4982              0
7680             4982              0
7681             4983              0
7682             4983              0
7683             4984              0
7684             4984              0
7685             4985              0
7686             4985              0
7687             4986              0
7688             4986              0
7689             4987              0
7690             4987              0
7691             4988              0
7692             4988              0
7693             4989              0
7694             4989              0
7695             4990              0
7696             4991              0
7697             4991              0
7698             4992              0
7699             4992              0
7700             4993              0
7701             4993              0
7702             4994              0
7703             4994              0
7704             4995              0
7705             4996              0
7706             4996              0
7707             4997              0
7708             4998              0
7709             4999              0
7710             4999              0
7711             5000              0
7712             5000              0
7713             5001              0
7714             5001              0
7715             5002              0
7716             5002              0
7717             5003              0
7718             5003              0
7719             5004              0
7720             5004              0
7721             5005              0
7722             5005              0
7723             5006              0
7724             5006              0
7725             5007              0
7726             5007              0
7727             5008              0
7728             5008              0
7729             5009              0
7730             5009              0
7731             5010              0
7732             5010              0
7733             5011              0
7734             5011              0
7735             5012              0
7736             5012              0
7737             5013              0
7738             5013              0
7739             5014              0
7740             5014              0
7741             5015              0
7742             5016              0
7743             5017              0
7744             5017              0
7745             5018              0
7746             5018              0
7747             5019              0
7748             5019              0
7749             5020              0
7750             5021              0
7751             5021              0
7752             5022              0
7753             5022              0
7754             5023              0
7755             5023              0
7756             5024              0
7757             5024              0
7758             5025              0
7759             5025              0
7760             5026              0
7761             5026              0
7762             5027              0
7763             5027              0
7764             5028              0
7765             5029              0
7766             5029              0
7767             5030              0
7768             5030              0
7769             5031              0
7770             5031              0
7771             5032              0
7772             5032              0
7773             5033              0
7774             5033              0
7775             5034              0
7776             5035              0
7777             5035              0
7778             5036              0
7779             5036              0
7780             5037              0
7781             5037              0
7782             5038              0
7783             5038              0
7784             5039              0
7785             5039              0
7786             5040              0
7787             5040              0
7788             5041              0
7789             5041              0
7790             5042              0
7791             5042              0
7792             5043              0
7793             5043              0
7794             5044              0
7795             5044              0
7796             5045              0
7797             5046              0
7798             5046              0
7799             5047              0
7800             5047              0
7801             5048              0
7802             5048              0
7803             5049              0
7804             5049              0
7805             5050              0
7806             5050              0
7807             5051              0
7808             5052              0
7809             5052              0
7810             5053              0
7811             5053              0
7812             5054              0
7813             5054              0
7814             5055              0
7815             5055              0
7816             5056              0
7817             5056              0
7818             5057              0
7819             5057              0
7820             5058              0
7821             5059              0
7822             5060              0
7823             5060              0
7824             5061              0
7825             5061              0
7826             5062              0
7827             5063              0
7828             5063              0
7829             5064              0
7830             5064              0
7831             5065              0
7832             5065              0
7833             5066              0
7834             5066              0
7835             5067              0
7836             5067              0
7837             5068              0
7838             5068              0
7839             5069              0
7840             5069              0
7841             5070              0
7842             5071              0
7843             5071              0
7844             5072              0
7845             5072              0
7846             5073              0
7847             5073              0
7848             5074              0
7849             5074              0
7850             5075              0
7851             5075              0
7852             5076              0
7853             5076              0
7854             5077              0
7855             5077              0
7856             5078              0
7857             5078              0
7858             5079              0
7859             5079              0
7860             5080              0
7861             5080              0
7862             5081              0
7863             5081              0
7864             5082              0
7865             5082              0
7866             5083              0
7867             5084              0
7868             5084              0
7869             5085              0
7870             5086              0
7871             5087              0
7872             5087              0
7873             5088              0
7874             5088              0
7875             5089              0
7876             5090              0
7877             5091              0
7878             5091              0
7879             5092              0
7880             5092              0
7881             5093              0
7882             5093              0
7883             5094              0
7884             5094              0
7885             5095              0
7886             5095              0
7887             5096              0
7888             5097              0
7889             5097              0
7890             5098              0
7891             5098              0
7892             5099              0
7893             5099              0
7894             5100              0
7895             5100              0
7896             5101              0
7897             5101              0
7898             5102              0
7899             5102              0
7900             5103              0
7901             5104              0
7902             5104              0
7903             5105              0
7904             5105              0
7905             5106              0
7906             5106              0
7907             5107              0
7908             5107              0
7909             5108              0
7910             5109              0
7911             5109              0
7912             5110              0
7913             5111              0
7914             5112              0
7915             5112              0
7916             5113              0
7917             5113              0
7918             5114              0
7919             5114              0
7920             5115              0
7921             5115              0
7922             5116              0
7923             5116              0
7924             5117              0
7925             5117              0
7926             5118              0
7927             5118              0
7928             5119              0
7929             5119              0
7930             5120              0
7931             5121              0
7932             5122              0
7933             5122              0
7934             5123              0
7935             5124              0
7936             5124              0
7937             5125              0
7938             5125              0
7939             5126              0
7940             5126              0
7941             5127              0
7942             5127              0
7943             5128              0
7944             5128              0
7945             5129              0
7946             5129              0
7947             5130              0
7948             5130              0
7949             5131              0
7950             5131              0
7951             5132              0
7952             5132              0
7953             5133              0
7954             5133              0
7955             5134              0
7956             5134              0
7957             5135              0
7958             5136              0
7959             5136              0
7960             5137              0
7961             5137              0
7962             5138              0
7963             5138              0
7964             5139              0
7965             5139              0
7966             5140              0
7967             5140              0
7968             5141              0
7969             5141              0
7970             5142              0
7971             5143              0
7972             5143              0
7973             5144              0
7974             5144              0
7975             5145              0
7976             5145              0
7977             5146              0
7978             5146              0
7979             5147              0
7980             5147              0
7981             5148              0
7982             5148              0
7983             5149              0
7984             5150              0
7985             5150              0
7986             5151              0
7987             5152              0
7988             5152              0
7989             5153              0
7990             5153              0
7991             5154              0
7992             5154              0
7993             5155              0
7994             5155              0
7995             5156              0
7996             5157              0
7997             5157              0
7998             5158              0
7999             5159              0
8000             5159              0
8001             5160              0
8002             5160              0
8003             5161              0
8004             5161              0
8005             5162              0
8006             5162              0
8007             5163              0
8008             5164              0
8009             5164              0
8010             5165              0
8011             5165              0
8012             5166              0
8013             5166              0
8014             5167              0
8015             5167              0
8016             5168              0
8017             5168              0
8018             5169              0
8019             5169              0
8020             5170              0
8021             5171              0
8022             5171              0
8023             5172              0
8024             5172              0
8025             5173              0
8026             5173              0
8027             5174              0
8028             5174              0
8029             5175              0
8030             5175              0
8031             5176              0
8032             5176              0
8033             5177              0
8034             5178              0
8035             5178              0
8036             5179              0
8037             5179              0
8038             5180              0
8039             5180              0
8040             5181              0
8041             5182              0
8042             5182              0
8043             5183              0
8044             5183              0
8045             5184              0
8046             5184              0
8047             5185              0
8048             5185              0
8049             5186              0
8050             5186              0
8051             5187              0
8052             5187              0
8053             5188              0
8054             5188              0
8055             5189              0
8056             5189              0
8057             5190              0
8058             5190              0
8059             5191              0
8060             5191              0
8061             5192              0
8062             5192              0
8063             5193              0
8064             5193              0
8065             5194              0
8066             5194              0
8067             5195              0
8068             5195              0
8069             5196              0
8070             5197              0
8071             5197              0
8072             5198              0
8073             5198              0
8074             5199              0
8075             5199              0
8076             5200              0
8077             5200              0
8078             5201              0
8079             5201              0
8080             5202              0
8081             5202              0
8082             5203              0
8083             5203              0
8084             5204              0
8085             5204              0
8086             5205              0
8087             5205              0
8088             5206              0
8089             5206              0
8090             5207              0
8091             5207              0
8092             5208              0
8093             5208              0
8094             5209              0
8095             5209              0
8096             5210              0
8097             5210              0
8098             5211              0
8099             5211              0
8100             5212              0
8101             5213              0
8102             5213              0
8103             5214              0
8104             5214              0
8105             5215              0
8106             5215              0
8107             5216              0
8108             5216              0
8109             5217              0
8110             5218              0
8111             5219              0
8112             5220              0
8113             5220              0
8114             5221              0
8115             5221              0
8116             5222              0
8117             5222              0
8118             5223              0
8119             5223              0
8120             5224              0
8121             5224              0
8122             5225              0
8123             5225              0
8124             5226              0
8125             5226              0
8126             5227              0
8127             5227              0
8128             5228              0
8129             5228              0
8130             5229              0
8131             5230              0
8132             5230              0
8133             5231              0
8134             5231              0
8135             5232              0
8136             5233              0
8137             5233              0
8138             5234              0
8139             5234              0
8140             5235              0
8141             5235              0
8142             5236              0
8143             5236              0
8144             5237              0
8145             5237              0
8146             5238              0
8147             5238              0
8148             5239              0
8149             5239              0
8150             5240              0
8151             5240              0
8152             5241              0
8153             5241              0
8154             5242              0
8155             5242              0
8156             5243              0
8157             5243              0
8158             5244              0
8159             5245              0
8160             5246              0
8161             5246              0
8162             5247              0
8163             5247              0
8164             5249              0
8165             5249              0
8166             5250              0
8167             5250              0
8168             5251              0
8169             5251              0
8170             5253              0
8171             5253              0
8172             5254              0
8173             5254              0
8174             5255              0
8175             5255              0
8176             5256              0
8177             5256              0
8178             5257              0
8179             5257              0
8180             5258              0
8181             5258              0
8182             5259              0
8183             5259              0
8184             5260              0
8185             5260              0
8186             5261              0
8187             5261              0
8188             5262              0
8189             5262              0
8190             5263              0
8191             5264              0
8192             5264              0
8193             5265              0
8194             5265              0
8195             5266              0
8196             5266              0
8197             5267              0
8198             5267              0
8199             5268              0
8200             5268              0
8201             5269              0
8202             5269              0
8203             5270              0
8204             5270              0
8205             5271              0
8206             5271              0
8207             5272              0
8208             5272              0
8209             5273              0
8210             5273              0
8211             5274              0
8212             5274              0
8213             5275              0
8214             5275              0
8215             5276              0
8216             5276              0
8217             5277              0
8218             5277              0
8219             5278              0
8220             5278              0
8221             5279              0
8222             5280              0
8223             5281              0
8224             5281              0
8225             5282              0
8226             5283              0
8227             5283              0
8228             5284              0
8229             5285              0
8230             5285              0
8231             5286              0
8232             5286              0
8233             5287              0
8234             5288              0
8235             5288              0
8236             5289              0
8237             5289              0
8238             5290              0
8239             5290              0
8240             5291              0
8241             5292              0
8242             5293              0
8243             5293              0
8244             5294              0
8245             5294              0
8246             5295              0
8247             5295              0
8248             5296              0
8249             5297              0
8250             5297              0
8251             5298              0
8252             5298              0
8253             5299              0
8254             5299              0
8255             5300              0
8256             5300              0
8257             5301              0
8258             5301              0
8259             5302              0
8260             5302              0
8261             5303              0
8262             5303              0
8263             5304              0
8264             5305              0
8265             5305              0
8266             5306              0
8267             5306              0
8268             5307              0
8269             5307              0
8270             5308              0
8271             5308              0
8272             5309              0
8273             5309              0
8274             5310              0
8275             5310              0
8276             5311              0
8277             5311              0
8278             5312              0
8279             5312              0
8280             5313              0
8281             5314              0
8282             5314              0
8283             5315              0
8284             5316              0
8285             5316              0
8286             5317              0
8287             5317              0
8288             5318              0
8289             5318              0
8290             5319              0
8291             5319              0
8292             5320              0
8293             5320              0
8294             5321              0
8295             5321              0
8296             5322              0
8297             5322              0
8298             5323              0
8299             5324              0
8300             5325              0
8301             5325              0
8302             5326              0
8303             5326              0
8304             5327              0
8305             5328              0
8306             5328              0
8307             5329              0
8308             5330              0
8309             5330              0
8310             5331              0
8311             5331              0
8312             5332              0
8313             5333              0
8314             5333              0
8315             5334              0
8316             5334              0
8317             5335              0
8318             5335              0
8319             5336              0
8320             5336              0
8321             5337              0
8322             5337              0
8323             5338              0
8324             5339              0
8325             5339              0
8326             5340              0
8327             5340              0
8328             5341              0
8329             5341              0
8330             5342              0
8331             5342              0
8332             5343              0
8333             5343              0
8334             5344              0
8335             5344              0
8336             5345              0
8337             5346              0
8338             5346              0
8339             5347              0
8340             5347              0
8341             5348              0
8342             5348              0
8343             5349              0
8344             5349              0
8345             5350              0
8346             5351              0
8347             5352              0
8348             5352              0
8349             5353              0
8350             5353              0
8351             5354              0
8352             5354              0
8353             5355              0
8354             5356              0
8355             5356              0
8356             5357              0
8357             5357              0
8358             5358              0
8359             5358              0
8360             5359              0
8361             5360              0
8362             5360              0
8363             5361              0
8364             5361              0
8365             5362              0
8366             5362              0
8367             5363              0
8368             5363              0
8369             5364              0
8370             5364              0
8371             5365              0
8372             5365              0
8373             5366              0
8374             5366              0
8375             5367              0
8376             5368              0
8377             5368              0
8378             5369              0
8379             5369              0
8380             5370              0
8381             5370              0
8382             5371              0
8383             5371              0
8384             5372              0
8385             5373              0
8386             5373              0
8387             5374              0
8388             5374              0
8389             5375              0
8390             5375              0
8391             5376              0
8392             5376              0
8393             5377              0
8394             5378              0
8395             5378              0
8396             5379              0
8397             5379              0
8398             5380              0
8399             5380              0
8400             5381              0
8401             5381              0
8402             5382              0
8403             5382              0
8404             5383              0
8405             5383              0
8406             5384              0
8407             5384              0
8408             5385              0
8409             5386              0
8410             5387              0
8411             5387              0
8412             5388              0
8413             5388              0
8414             5389              0
8415             5389              0
8416             5390              0
8417             5390              0
8418             5391              0
8419             5391              0
8420             5392              0
8421             5392              0
8422             5393              0
8423             5393              0
8424             5394              0
8425             5394              0
8426             5395              0
8427             5395              0
8428             5396              0
8429             5396              0
8430             5397              0
8431             5397              0
8432             5398              0
8433             5398              0
8434             5399              0
8435             5399              0
8436             5400              0
8437             5400              0
8438             5401              0
8439             5402              0
8440             5403              0
8441             5403              0
8442             5404              0
8443             5405              0
8444             5405              0
8445             5406              0
8446             5406              0
8447             5407              0
8448             5407              0
8449             5408              0
8450             5408              0
8451             5409              0
8452             5409              0
8453             5410              0
8454             5410              0
8455             5411              0
8456             5411              0
8457             5412              0
8458             5413              0
8459             5413              0
8460             5414              0
8461             5414              0
8462             5415              0
8463             5416              0
8464             5417              0
8465             5417              0
8466             5418              0
8467             5418              0
8468             5419              0
8469             5420              0
8470             5421              0
8471             5421              0
8472             5422              0
8473             5422              0
8474             5423              0
8475             5423              0
8476             5424              0
8477             5424              0
8478             5425              0
8479             5425              0
8480             5426              0
8481             5426              0
8482             5427              0
8483             5427              0
8484             5428              0
8485             5429              0
8486             5429              0
8487             5430              0
8488             5430              0
8489             5431              0
8490             5431              0
8491             5432              0
8492             5433              0
8493             5433              0
8494             5434              0
8495             5434              0
8496             5435              0
8497             5435              0
8498             5436              0
8499             5436              0
8500             5437              0
8501             5437              0
8502             5438              0
8503             5438              0
8504             5439              0
8505             5439              0
8506             5440              0
8507             5440              0
8508             5441              0
8509             5442              0
8510             5442              0
8511             5443              0
8512             5443              0
8513             5444              0
8514             5444              0
8515             5445              0
8516             5445              0
8517             5446              0
8518             5446              0
8519             5447              0
8520             5447              0
8521             5448              0
8522             5448              0
8523             5449              0
8524             5450              0
8525             5450              0
8526             5451              0
8527             5451              0
8528             5452              0
8529             5452              0
8530             5453              0
8531             5453              0
8532             5454              0
8533             5454              0
8534             5455              0
8535             5455              0
8536             5456              0
8537             5456              0
8538             5457              0
8539             5457              0
8540             5458              0
8541             5458              0
8542             5459              0
8543             5459              0
8544             5460              0
8545             5460              0
8546             5461              0
8547             5461              0
8548             5462              0
8549             5463              0
8550             5463              0
8551             5464              0
8552             5464              0
8553             5465              0
8554             5465              0
8555             5466              0
8556             5466              0
8557             5467              0
8558             5467              0
8559             5468              0
8560             5468              0
8561             5469              0
8562             5469              0
8563             5470              0
8564             5470              0
8565             5471              0
8566             5471              0
8567             5472              0
8568             5472              0
8569             5473              0
8570             5474              0
8571             5474              0
8572             5475              0
8573             5475              0
8574             5476              0
8575             5476              0
8576             5477              0
8577             5477              0
8578             5478              0
8579             5478              0
8580             5479              0
8581             5480              0
8582             5480              0
8583             5481              0
8584             5481              0
8585             5482              0
8586             5482              0
8587             5484              0
8588             5484              0
8589             5485              0
8590             5485              0
8591             5486              0
8592             5487              0
8593             5487              0
8594             5488              0
8595             5488              0
8596             5489              0
8597             5489              0
8598             5490              0
8599             5490              0
8600             5491              0
8601             5491              0
8602             5492              0
8603             5492              0
8604             5493              0
8605             5493              0
8606             5494              0
8607             5494              0
8608             5495              0
8609             5496              0
8610             5496              0
8611             5497              0
8612             5497              0
8613             5498              0
8614             5499              0
8615             5500              0
8616             5501              0
8617             5501              0
8618             5502              0
8619             5504              0
8620             5504              0
8621             5505              0
8622             5505              0
8623             5506              0
8624             5506              0
8625             5507              0
8626             5507              0
8627             5508              0
8628             5509              0
8629             5509              0
8630             5510              0
8631             5510              0
8632             5511              0
8633             5511              0
8634             5512              0
8635             5512              0
8636             5513              0
8637             5513              0
8638             5514              0
8639             5514              0
8640             5515              0
8641             5515              0
8642             5516              0
8643             5516              0
8644             5517              0
8645             5517              0
8646             5518              0
8647             5519              0
8648             5519              0
8649             5520              0
8650             5521              0
8651             5521              0
8652             5522              0
8653             5522              0
8654             5523              0
8655             5523              0
8656             5524              0
8657             5525              0
8658             5525              0
8659             5526              0
8660             5526              0
8661             5527              0
8662             5528              0
8663             5528              0
8664             5529              0
8665             5529              0
8666             5530              0
8667             5530              0
8668             5531              0
8669             5531              0
8670             5532              0
8671             5532              0
8672             5533              0
8673             5533              0
8674             5534              0
8675             5535              0
8676             5536              0
8677             5536              0
8678             5537              0
8679             5537              0
8680             5538              0
8681             5538              0
8682             5539              0
8683             5539              0
8684             5540              0
8685             5540              0
8686             5541              0
8687             5541              0
8688             5543              0
8689             5543              0
8690             5544              0
8691             5544              0
8692             5545              0
8693             5545              0
8694             5547              0
8695             5547              0
8696             5548              0
8697             5548              0
8698             5549              0
8699             5549              0
8700             5550              0
8701             5550              0
8702             5551              0
8703             5551              0
8704             5552              0
8705             5552              0
8706             5553              0
8707             5553              0
8708             5554              0
8709             5554              0
8710             5555              0
8711             5555              0
8712             5556              0
8713             5557              0
8714             5557              0
8715             5558              0
8716             5558              0
8717             5559              0
8718             5559              0
8719             5560              0
8720             5560              0
8721             5561              0
8722             5562              0
8723             5563              0
8724             5563              0
8725             5564              0
8726             5564              0
8727             5565              0
8728             5566              0
8729             5567              0
8730             5567              0
8731             5568              0
8732             5568              0
8733             5569              0
8734             5569              0
8735             5570              0
8736             5570              0
8737             5571              0
8738             5571              0
8739             5572              0
8740             5572              0
8741             5573              0
8742             5573              0
8743             5574              0
8744             5574              0
8745             5575              0
8746             5575              0
8747             5576              0
8748             5576              0
8749             5577              0
8750             5578              0
8751             5578              0
8752             5579              0
8753             5579              0
8754             5580              0
8755             5580              0
8756             5581              0
8757             5581              0
8758             5582              0
8759             5582              0
8760             5583              0
8761             5583              0
8762             5584              0
8763             5584              0
8764             5585              0
8765             5585              0
8766             5586              0
8767             5587              0
8768             5587              0
8769             5588              0
8770             5588              0
8771             5589              0
8772             5589              0
8773             5590              0
8774             5591              0
8775             5591              0
8776             5592              0
8777             5592              0
8778             5593              0
8779             5593              0
8780             5594              0
8781             5595              0
8782             5595              0
8783             5596              0
8784             5597              0
8785             5597              0
8786             5598              0
8787             5598              0
8788             5599              0
8789             5600              0
8790             5600              0
8791             5601              0
8792             5601              0
8793             5602              0
8794             5602              0
8795             5603              0
8796             5603              0
8797             5604              0
8798             5604              0
8799             5606              0
8800             5606              0
8801             5607              0
8802             5607              0
8803             5608              0
8804             5609              0
8805             5609              0
8806             5610              0
8807             5610              0
8808             5611              0
8809             5611              0
8810             5612              0
8811             5613              0
8812             5614              0
8813             5614              0
8814             5615              0
8815             5615              0
8816             5616              0
8817             5616              0
8818             5617              0
8819             5618              0
8820             5618              0
8821             5619              0
8822             5619              0
8823             5620              0
8824             5620              0
8825             5621              0
8826             5621              0
8827             5622              0
8828             5622              0
8829             5623              0
8830             5623              0
8831             5624              0
8832             5624              0
8833             5625              0
8834             5625              0
8835             5626              0
8836             5626              0
8837             5627              0
8838             5627              0
8839             5628              0
8840             5629              0
8841             5629              0
8842             5630              0
8843             5630              0
8844             5631              0
8845             5631              0
8846             5632              0
8847             5632              0
8848             5633              0
8849             5633              0
8850             5634              0
8851             5635              0
8852             5635              0
8853             5636              0
8854             5636              0
8855             5637              0
8856             5637              0
8857             5638              0
8858             5638              0
8859             5639              0
8860             5639              0
8861             5640              0
8862             5640              0
8863             5641              0
8864             5641              0
8865             5642              0
8866             5643              0
8867             5643              0
8868             5644              0
8869             5645              0
8870             5645              0
8871             5646              0
8872             5646              0
